month_start,period,entity,region,department,salary_opex,non_salary_opex,total_opex,scenario
2023-06-01,2023-06,UK,Central,Sales,49007.36,31122.06,81951.24,Budget
2023-06-01,2023-06,UK,East,Sales,44979.04,25815.91,71615.33,Budget
2023-06-01,2023-06,UK,International,Sales,38763.77,24346.7,61925.19,Budget
2023-06-01,2023-06,UK,West,Marketing,37396.25,24698.26,64709.9,Budget
2023-06-01,2023-06,UK,Central,Marketing,39672.71,22595.64,58842.42,Budget
2023-06-01,2023-06,UK,East,Marketing,34444.59,21290.47,55501.98,Budget
2023-06-01,2023-06,UK,International,Marketing,27592.06,17872.31,45605.89,Budget
2023-06-01,2023-06,UK,West,Operations,83406.77,48876.13,132996.97,Budget
2023-06-01,2023-06,UK,Central,Operations,66013.28,38717.25,107493.49,Budget
2023-06-01,2023-06,UK,East,Operations,66759.42,34196.45,101602.44,Budget
2023-06-01,2023-06,UK,International,Operations,50475.61,35509.81,85373.56,Budget
2023-06-01,2023-06,UK,West,G&A,32624.4,20815.91,53304.05,Budget
2023-06-01,2023-06,UK,Central,G&A,28519.69,17045.98,44015.31,Budget
2023-06-01,2023-06,UK,East,G&A,26991.28,14894.46,43259.7,Budget
2023-06-01,2023-06,UK,International,G&A,21026.29,13504.6,33985.99,Budget
2023-06-01,2023-06,UK,West,Technology,69119.25,35397.03,105626.98,Budget
2023-06-01,2023-06,UK,Central,Technology,65462.68,40617.68,106183.16,Budget
2023-06-01,2023-06,UK,East,Technology,56321.66,40016.27,101222.69,Budget
2023-06-01,2023-06,UK,International,Technology,49811.05,28729.71,76644.96,Budget
2023-07-01,2023-07,Canada,West,Sales,63580.92,41419.34,107592.4,Budget
2023-07-01,2023-07,Canada,Central,Sales,54597.38,31171.65,87331.86,Budget
2023-07-01,2023-07,Canada,East,Sales,52101.49,33415.56,90020.27,Budget
2023-07-01,2023-07,Canada,International,Sales,49248.2,35198.61,83352.91,Budget
2023-07-01,2023-07,Canada,West,Marketing,52835.27,28612.29,84114.29,Budget
2023-07-01,2023-07,Canada,Central,Marketing,40331.34,26146.5,65169.58,Budget
2023-07-01,2023-07,Canada,East,Marketing,46342.96,23778.9,69423.82,Budget
2023-07-01,2023-07,Canada,International,Marketing,33301.08,19388.41,52840.83,Budget
2023-07-01,2023-07,Canada,West,Operations,91320.61,62518.41,144271.13,Budget
2023-07-01,2023-07,Canada,Central,Operations,74567.15,49269.87,124847.05,Budget
2023-07-01,2023-07,Canada,East,Operations,67321.76,48645.45,116320.88,Budget
2023-07-01,2023-07,Canada,International,Operations,66170.3,36058.72,99995.4,Budget
2023-07-01,2023-07,Canada,West,G&A,36573.03,19560.37,56149.08,Budget
2023-07-01,2023-07,Canada,Central,G&A,34672.16,18299.57,54426.09,Budget
2023-07-01,2023-07,Canada,East,G&A,31558.15,19688.78,50447.58,Budget
2023-07-01,2023-07,Canada,International,G&A,28696.22,16103.0,46524.86,Budget
2023-07-01,2023-07,Canada,West,Technology,84014.28,49820.41,131664.35,Budget
2023-07-01,2023-07,Canada,Central,Technology,73815.45,41336.07,128123.52,Budget
2023-07-01,2023-07,Canada,East,Technology,68108.73,36190.03,105844.03,Budget
2023-07-01,2023-07,Canada,International,Technology,56413.79,35754.88,94347.76,Budget
2023-07-01,2023-07,USA,West,Sales,88966.16,54072.22,156206.1,Budget
2023-07-01,2023-07,USA,Central,Sales,80415.02,49031.66,131283.84,Budget
2023-07-01,2023-07,USA,East,Sales,70708.01,46082.19,122111.12,Budget
2023-07-01,2023-07,USA,International,Sales,69493.66,43272.24,113257.95,Budget
2023-07-01,2023-07,USA,West,Marketing,62411.14,38870.71,101634.21,Budget
2023-07-01,2023-07,USA,Central,Marketing,53919.73,35262.8,93539.87,Budget
2023-07-01,2023-07,USA,East,Marketing,54585.14,31931.82,88832.21,Budget
2023-07-01,2023-07,USA,International,Marketing,45060.17,29568.51,75642.46,Budget
2023-07-01,2023-07,USA,West,Operations,126166.16,71718.74,196070.83,Budget
2023-07-01,2023-07,USA,Central,Operations,107855.43,58116.89,158724.21,Budget
2023-07-01,2023-07,USA,East,Operations,95884.27,70055.39,163395.97,Budget
2023-07-01,2023-07,USA,International,Operations,78427.11,48705.09,126193.41,Budget
2023-07-01,2023-07,USA,West,G&A,52240.39,30686.11,82652.75,Budget
2023-07-01,2023-07,USA,Central,G&A,45334.37,30371.3,72119.44,Budget
2023-07-01,2023-07,USA,East,G&A,42544.01,25317.35,68899.39,Budget
2023-07-01,2023-07,USA,International,G&A,35616.78,20707.98,53308.26,Budget
2023-07-01,2023-07,USA,West,Technology,118710.57,67500.11,185493.02,Budget
2023-07-01,2023-07,USA,Central,Technology,85199.97,58413.56,144236.61,Budget
2023-07-01,2023-07,USA,East,Technology,86470.72,67508.22,151968.94,Budget
2023-07-01,2023-07,USA,International,Technology,76287.33,49204.58,122628.13,Budget
2023-07-01,2023-07,UK,West,Sales,59625.17,34036.07,91121.54,Budget
2023-07-01,2023-07,UK,Central,Sales,50928.31,31012.8,82937.29,Budget
2023-07-01,2023-07,UK,East,Sales,53891.4,31618.37,82185.76,Budget
2023-07-01,2023-07,UK,International,Sales,41473.82,22666.31,67614.34,Budget
2023-07-01,2023-07,UK,West,Marketing,42149.51,26642.04,68966.32,Budget
2023-07-01,2023-07,UK,Central,Marketing,37213.24,24449.6,58991.81,Budget
2023-07-01,2023-07,UK,East,Marketing,33654.96,20176.19,55408.92,Budget
2023-07-01,2023-07,UK,International,Marketing,29774.7,15729.19,45405.96,Budget
2023-07-01,2023-07,UK,West,Operations,74977.71,45587.37,120632.57,Budget
2023-07-01,2023-07,UK,Central,Operations,64168.6,44027.58,105013.3,Budget
2023-07-01,2023-07,UK,East,Operations,61976.54,38729.85,99570.84,Budget
2023-07-01,2023-07,UK,International,Operations,53058.22,35290.18,90306.63,Budget
2023-07-01,2023-07,UK,West,G&A,30188.93,21611.13,52120.2,Budget
2023-07-01,2023-07,UK,Central,G&A,28651.53,17479.85,45842.72,Budget
2023-07-01,2023-07,UK,East,G&A,24214.12,15003.76,37694.37,Budget
2023-07-01,2023-07,UK,International,G&A,20989.15,13414.91,34026.04,Budget
2023-07-01,2023-07,UK,West,Technology,76492.03,46338.32,120641.02,Budget
2023-07-01,2023-07,UK,Central,Technology,59809.37,33319.72,93909.47,Budget
2023-07-01,2023-07,UK,East,Technology,58281.17,33968.88,90635.17,Budget
2023-07-01,2023-07,UK,International,Technology,47927.15,28539.39,73066.67,Budget
2023-08-01,2023-08,Canada,West,Sales,68401.49,44494.1,112770.84,Budget
2023-08-01,2023-08,Canada,Central,Sales,58452.06,34324.62,94692.07,Budget
2023-08-01,2023-08,Canada,East,Sales,50173.46,36988.59,85271.46,Budget
2023-08-01,2023-08,Canada,International,Sales,43886.04,29111.65,74071.46,Budget
2023-08-01,2023-08,Canada,West,Marketing,48835.19,32262.78,76743.41,Budget
2023-08-01,2023-08,Canada,Central,Marketing,43663.97,25894.98,69037.06,Budget
2023-08-01,2023-08,Canada,East,Marketing,44285.0,30196.26,71185.39,Budget
2023-08-01,2023-08,Canada,International,Marketing,34338.31,20018.13,58484.54,Budget
2023-08-01,2023-08,Canada,West,Operations,89812.35,53085.68,139445.34,Budget
2023-08-01,2023-08,Canada,Central,Operations,76216.14,47802.52,126868.08,Budget
2023-08-01,2023-08,Canada,East,Operations,71220.57,49303.65,120225.91,Budget
2023-08-01,2023-08,Canada,International,Operations,61334.58,42862.47,100242.01,Budget
2023-08-01,2023-08,Canada,West,G&A,40773.78,23305.31,61883.45,Budget
2023-08-01,2023-08,Canada,Central,G&A,33086.37,18865.92,52818.27,Budget
2023-08-01,2023-08,Canada,East,G&A,31514.02,20356.91,56129.62,Budget
2023-08-01,2023-08,Canada,International,G&A,24669.54,14304.36,39632.68,Budget
2023-08-01,2023-08,Canada,West,Technology,83657.88,51857.6,133208.81,Budget
2023-08-01,2023-08,Canada,Central,Technology,72436.42,41457.85,109561.35,Budget
2023-08-01,2023-08,Canada,East,Technology,69535.91,38777.51,109504.67,Budget
2023-08-01,2023-08,Canada,International,Technology,57970.57,32766.98,90765.04,Budget
2023-08-01,2023-08,USA,West,Sales,90114.27,53013.71,142109.49,Budget
2023-08-01,2023-08,USA,Central,Sales,77688.48,48661.18,127610.78,Budget
2023-08-01,2023-08,USA,East,Sales,79018.41,49558.51,123930.06,Budget
2023-08-01,2023-08,USA,International,Sales,65670.97,32784.0,101089.12,Budget
2023-08-01,2023-08,USA,West,Marketing,65641.55,41351.74,107234.56,Budget
2023-08-01,2023-08,USA,Central,Marketing,53839.2,32312.28,89004.8,Budget
2023-08-01,2023-08,USA,East,Marketing,56363.89,34422.03,88089.77,Budget
2023-08-01,2023-08,USA,International,Marketing,43586.5,25769.23,71905.83,Budget
2023-08-01,2023-08,USA,West,Operations,117680.4,79132.69,188448.19,Budget
2023-08-01,2023-08,USA,Central,Operations,103034.58,65069.41,170167.3,Budget
2023-08-01,2023-08,USA,East,Operations,101155.19,61687.97,157524.28,Budget
2023-08-01,2023-08,USA,International,Operations,90212.66,51336.36,135728.6,Budget
2023-08-01,2023-08,USA,West,G&A,47487.55,30195.91,75097.34,Budget
2023-08-01,2023-08,USA,Central,G&A,43592.33,27774.57,67619.85,Budget
2023-08-01,2023-08,USA,East,G&A,41698.13,22787.13,67307.58,Budget
2023-08-01,2023-08,USA,International,G&A,37412.24,20128.7,55423.33,Budget
2023-08-01,2023-08,USA,West,Technology,121517.67,67985.08,188764.02,Budget
2023-08-01,2023-08,USA,Central,Technology,91375.39,53408.99,149284.65,Budget
2023-08-01,2023-08,USA,East,Technology,91741.33,53076.08,146244.41,Budget
2023-08-01,2023-08,USA,International,Technology,79816.29,54649.97,125165.76,Budget
2023-08-01,2023-08,UK,West,Sales,56855.58,35618.22,90458.36,Budget
2023-08-01,2023-08,UK,Central,Sales,53561.96,30322.52,85901.3,Budget
2023-08-01,2023-08,UK,East,Sales,42392.66,30201.88,73761.94,Budget
2023-08-01,2023-08,UK,International,Sales,38790.34,27504.84,66753.21,Budget
2023-08-01,2023-08,UK,West,Marketing,38724.89,31629.1,72935.01,Budget
2023-08-01,2023-08,UK,Central,Marketing,40441.09,20186.71,58461.18,Budget
2023-08-01,2023-08,UK,East,Marketing,35093.4,23499.48,57515.22,Budget
2023-08-01,2023-08,UK,International,Marketing,29270.64,17884.94,48894.06,Budget
2023-08-01,2023-08,UK,West,Operations,82904.58,46565.71,124910.03,Budget
2023-08-01,2023-08,UK,Central,Operations,68013.86,39612.33,107544.65,Budget
2023-08-01,2023-08,UK,East,Operations,63128.13,41635.64,104663.28,Budget
2023-08-01,2023-08,UK,International,Operations,56617.13,35639.2,85833.64,Budget
2023-08-01,2023-08,UK,West,G&A,29081.15,21175.95,48240.21,Budget
2023-08-01,2023-08,UK,Central,G&A,29638.32,19654.44,49568.59,Budget
2023-08-01,2023-08,UK,East,G&A,24661.92,18255.25,45141.63,Budget
2023-08-01,2023-08,UK,International,G&A,22935.53,14158.87,37172.67,Budget
2023-08-01,2023-08,UK,West,Technology,75469.81,45473.68,126261.92,Budget
2023-08-01,2023-08,UK,Central,Technology,62493.95,37488.28,98421.73,Budget
2023-08-01,2023-08,UK,East,Technology,57184.68,34926.13,88986.36,Budget
2023-08-01,2023-08,UK,International,Technology,45840.48,31093.55,77237.78,Budget
2023-09-01,2023-09,Canada,West,Sales,60457.36,42114.54,101940.18,Budget
2023-09-01,2023-09,Canada,Central,Sales,58017.38,35159.07,89984.11,Budget
2023-09-01,2023-09,Canada,East,Sales,58867.84,30617.86,88217.49,Budget
2023-09-01,2023-09,Canada,International,Sales,53500.5,29596.08,79679.34,Budget
2023-09-01,2023-09,Canada,West,Marketing,49849.97,28392.35,77610.59,Budget
2023-09-01,2023-09,Canada,Central,Marketing,44284.53,29897.17,73707.18,Budget
2023-09-01,2023-09,Canada,East,Marketing,44572.7,26719.51,69697.19,Budget
2023-09-01,2023-09,Canada,International,Marketing,36105.83,20334.78,56486.32,Budget
2023-09-01,2023-09,Canada,West,Operations,83145.74,51335.21,141864.67,Budget
2023-09-01,2023-09,Canada,Central,Operations,74800.71,51575.2,134032.47,Budget
2023-09-01,2023-09,Canada,East,Operations,78269.72,53850.44,121032.7,Budget
2023-09-01,2023-09,Canada,International,Operations,67755.3,37152.73,107594.71,Budget
2023-09-01,2023-09,Canada,West,G&A,36029.89,24872.72,60434.52,Budget
2023-09-01,2023-09,Canada,Central,G&A,36104.51,17846.98,55963.4,Budget
2023-09-01,2023-09,Canada,East,G&A,33339.17,19638.6,51882.3,Budget
2023-09-01,2023-09,Canada,International,G&A,26741.41,16687.13,44580.8,Budget
2023-09-01,2023-09,Canada,West,Technology,92403.52,51690.0,136325.11,Budget
2023-09-01,2023-09,Canada,Central,Technology,76742.71,48397.01,116325.03,Budget
2023-09-01,2023-09,Canada,East,Technology,70998.37,42628.36,113041.05,Budget
2023-09-01,2023-09,Canada,International,Technology,54215.43,36152.36,89449.29,Budget
2023-09-01,2023-09,USA,West,Sales,89750.54,54417.55,142605.38,Budget
2023-09-01,2023-09,USA,Central,Sales,77228.77,48076.86,127485.59,Budget
2023-09-01,2023-09,USA,East,Sales,76395.5,42102.94,126971.0,Budget
2023-09-01,2023-09,USA,International,Sales,62123.06,39975.72,102374.02,Budget
2023-09-01,2023-09,USA,West,Marketing,69925.2,40845.82,108700.56,Budget
2023-09-01,2023-09,USA,Central,Marketing,55165.42,36660.93,89387.38,Budget
2023-09-01,2023-09,USA,East,Marketing,59314.26,35854.4,89649.74,Budget
2023-09-01,2023-09,USA,International,Marketing,47740.04,28542.43,80221.25,Budget
2023-09-01,2023-09,USA,West,Operations,131306.81,81072.23,198152.17,Budget
2023-09-01,2023-09,USA,Central,Operations,111089.24,56625.48,167045.28,Budget
2023-09-01,2023-09,USA,East,Operations,99680.15,70094.8,173612.83,Budget
2023-09-01,2023-09,USA,International,Operations,73926.83,52968.11,125282.69,Budget
2023-09-01,2023-09,USA,West,G&A,51382.54,30260.57,85743.25,Budget
2023-09-01,2023-09,USA,Central,G&A,46086.35,27233.16,70917.28,Budget
2023-09-01,2023-09,USA,East,G&A,42180.08,25564.64,66663.62,Budget
2023-09-01,2023-09,USA,International,G&A,34508.2,23491.6,55232.97,Budget
2023-09-01,2023-09,USA,West,Technology,118517.49,69585.35,192680.17,Budget
2023-09-01,2023-09,USA,Central,Technology,94770.93,59662.54,144966.1,Budget
2023-09-01,2023-09,USA,East,Technology,90306.92,58198.22,151025.88,Budget
2023-09-01,2023-09,USA,International,Technology,73148.03,44891.11,116596.27,Budget
2023-09-01,2023-09,UK,West,Sales,60918.82,37229.54,95031.56,Budget
2023-09-01,2023-09,UK,Central,Sales,49675.62,28232.69,76100.21,Budget
2023-09-01,2023-09,UK,East,Sales,57265.37,31971.79,91891.06,Budget
2023-09-01,2023-09,UK,International,Sales,40712.3,27793.01,66476.47,Budget
2023-09-01,2023-09,UK,West,Marketing,43374.41,28623.32,68902.96,Budget
2023-09-01,2023-09,UK,Central,Marketing,36040.6,22189.02,60003.05,Budget
2023-09-01,2023-09,UK,East,Marketing,33316.55,18535.58,55079.48,Budget
2023-09-01,2023-09,UK,International,Marketing,32628.03,15417.3,46685.59,Budget
2023-09-01,2023-09,UK,West,Operations,76678.84,48248.87,116846.35,Budget
2023-09-01,2023-09,UK,Central,Operations,61357.79,39625.44,106762.85,Budget
2023-09-01,2023-09,UK,East,Operations,69954.93,44672.89,103584.81,Budget
2023-09-01,2023-09,UK,International,Operations,55594.86,31418.43,88636.93,Budget
2023-09-01,2023-09,UK,West,G&A,31108.82,20102.79,51455.04,Budget
2023-09-01,2023-09,UK,Central,G&A,25981.96,17717.09,43112.95,Budget
2023-09-01,2023-09,UK,East,G&A,25080.4,19906.68,46390.74,Budget
2023-09-01,2023-09,UK,International,G&A,22284.63,13521.15,36900.92,Budget
2023-09-01,2023-09,UK,West,Technology,70562.1,42371.82,104592.09,Budget
2023-09-01,2023-09,UK,Central,Technology,71151.59,41104.95,106618.59,Budget
2023-09-01,2023-09,UK,East,Technology,53057.36,40947.91,87539.99,Budget
2023-09-01,2023-09,UK,International,Technology,52145.79,29030.3,80135.83,Budget
2023-10-01,2023-10,Canada,West,Sales,68671.96,40166.83,114933.66,Budget
2023-10-01,2023-10,Canada,Central,Sales,61457.95,34368.38,97241.39,Budget
2023-10-01,2023-10,Canada,East,Sales,60295.58,33535.26,84999.68,Budget
2023-10-01,2023-10,Canada,International,Sales,44960.97,33263.83,80842.4,Budget
2023-10-01,2023-10,Canada,West,Marketing,47405.71,32184.54,77866.72,Budget
2023-10-01,2023-10,Canada,Central,Marketing,40225.89,25570.83,63733.82,Budget
2023-10-01,2023-10,Canada,East,Marketing,43037.84,22578.01,65094.85,Budget
2023-10-01,2023-10,Canada,International,Marketing,34863.88,21152.65,54564.35,Budget
2023-10-01,2023-10,Canada,West,Operations,95545.39,62190.59,165612.35,Budget
2023-10-01,2023-10,Canada,Central,Operations,75949.01,48436.74,121231.76,Budget
2023-10-01,2023-10,Canada,East,Operations,74024.1,49140.28,124861.52,Budget
2023-10-01,2023-10,Canada,International,Operations,63706.12,41543.28,98197.3,Budget
2023-10-01,2023-10,Canada,West,G&A,40128.5,24353.23,60591.51,Budget
2023-10-01,2023-10,Canada,Central,G&A,35657.18,20922.03,57122.9,Budget
2023-10-01,2023-10,Canada,East,G&A,34576.92,20013.83,52597.51,Budget
2023-10-01,2023-10,Canada,International,G&A,25710.89,16362.61,42434.86,Budget
2023-10-01,2023-10,Canada,West,Technology,76722.13,56124.07,135990.82,Budget
2023-10-01,2023-10,Canada,Central,Technology,61977.85,41394.22,106565.08,Budget
2023-10-01,2023-10,Canada,East,Technology,73048.71,39854.02,111020.02,Budget
2023-10-01,2023-10,Canada,International,Technology,61043.45,33356.71,96701.21,Budget
2023-10-01,2023-10,USA,West,Sales,88346.47,61890.42,155503.2,Budget
2023-10-01,2023-10,USA,Central,Sales,82880.98,43865.07,120477.17,Budget
2023-10-01,2023-10,USA,East,Sales,75668.89,52186.52,123382.63,Budget
2023-10-01,2023-10,USA,International,Sales,69303.3,44777.69,110850.74,Budget
2023-10-01,2023-10,USA,West,Marketing,72435.93,38372.97,114749.89,Budget
2023-10-01,2023-10,USA,Central,Marketing,66523.7,35577.12,106205.26,Budget
2023-10-01,2023-10,USA,East,Marketing,51883.59,30516.58,89311.29,Budget
2023-10-01,2023-10,USA,International,Marketing,42444.56,32735.78,72678.09,Budget
2023-10-01,2023-10,USA,West,Operations,134521.4,66945.0,201361.37,Budget
2023-10-01,2023-10,USA,Central,Operations,103290.93,66754.41,176899.59,Budget
2023-10-01,2023-10,USA,East,Operations,94088.43,54815.85,151581.87,Budget
2023-10-01,2023-10,USA,International,Operations,86594.86,50891.59,138934.72,Budget
2023-10-01,2023-10,USA,West,G&A,49394.01,30510.94,79013.82,Budget
2023-10-01,2023-10,USA,Central,G&A,47199.46,25488.52,77963.48,Budget
2023-10-01,2023-10,USA,East,G&A,42723.75,28270.15,71963.52,Budget
2023-10-01,2023-10,USA,International,G&A,36756.91,22965.67,62453.34,Budget
2023-10-01,2023-10,USA,West,Technology,118196.28,70459.52,193670.12,Budget
2023-10-01,2023-10,USA,Central,Technology,88109.94,69038.07,147419.21,Budget
2023-10-01,2023-10,USA,East,Technology,99187.19,55828.97,155767.41,Budget
2023-10-01,2023-10,USA,International,Technology,76044.43,50943.96,131574.74,Budget
2023-10-01,2023-10,UK,West,Sales,57003.33,36646.53,96063.2,Budget
2023-10-01,2023-10,UK,Central,Sales,52759.29,27281.0,81915.5,Budget
2023-10-01,2023-10,UK,East,Sales,49009.06,26520.5,79111.47,Budget
2023-10-01,2023-10,UK,International,Sales,44046.52,23085.02,64480.36,Budget
2023-10-01,2023-10,UK,West,Marketing,43860.01,28534.3,70361.57,Budget
2023-10-01,2023-10,UK,Central,Marketing,37222.31,21268.89,61569.26,Budget
2023-10-01,2023-10,UK,East,Marketing,33060.53,21696.25,52423.51,Budget
2023-10-01,2023-10,UK,International,Marketing,29603.73,18811.98,47162.6,Budget
2023-10-01,2023-10,UK,West,Operations,75819.66,42517.49,112329.14,Budget
2023-10-01,2023-10,UK,Central,Operations,65053.43,40415.43,110609.44,Budget
2023-10-01,2023-10,UK,East,Operations,68298.01,39647.21,111111.8,Budget
2023-10-01,2023-10,UK,International,Operations,58653.06,29216.03,89572.61,Budget
2023-10-01,2023-10,UK,West,G&A,29697.17,18570.83,46093.47,Budget
2023-10-01,2023-10,UK,Central,G&A,29915.27,18951.08,49151.64,Budget
2023-10-01,2023-10,UK,East,G&A,24879.52,15365.61,41469.69,Budget
2023-10-01,2023-10,UK,International,G&A,20853.25,12298.82,34121.17,Budget
2023-10-01,2023-10,UK,West,Technology,75474.09,45425.64,118625.71,Budget
2023-10-01,2023-10,UK,Central,Technology,64280.73,33412.6,101494.98,Budget
2023-10-01,2023-10,UK,East,Technology,61914.19,33473.05,94290.35,Budget
2023-10-01,2023-10,UK,International,Technology,49063.92,25565.52,78161.01,Budget
2023-11-01,2023-11,Canada,West,Sales,69760.95,43154.8,106752.98,Budget
2023-11-01,2023-11,Canada,Central,Sales,59927.4,37988.55,96873.74,Budget
2023-11-01,2023-11,Canada,East,Sales,56848.27,30273.32,88748.38,Budget
2023-11-01,2023-11,Canada,International,Sales,47311.61,29501.06,78935.02,Budget
2023-11-01,2023-11,Canada,West,Marketing,49810.63,30766.69,81923.82,Budget
2023-11-01,2023-11,Canada,Central,Marketing,38987.22,24956.99,62719.71,Budget
2023-11-01,2023-11,Canada,East,Marketing,37013.87,25902.12,63451.04,Budget
2023-11-01,2023-11,Canada,International,Marketing,36116.89,23676.72,58167.06,Budget
2023-11-01,2023-11,Canada,West,Operations,96546.01,46978.04,147106.19,Budget
2023-11-01,2023-11,Canada,Central,Operations,71723.69,50201.32,115471.65,Budget
2023-11-01,2023-11,Canada,East,Operations,76097.75,46919.8,126882.14,Budget
2023-11-01,2023-11,Canada,International,Operations,66317.4,38785.96,105683.83,Budget
2023-11-01,2023-11,Canada,West,G&A,41207.62,22257.39,62308.72,Budget
2023-11-01,2023-11,Canada,Central,G&A,34406.22,20258.19,55913.23,Budget
2023-11-01,2023-11,Canada,East,G&A,28929.35,18549.37,48722.79,Budget
2023-11-01,2023-11,Canada,International,G&A,26660.05,17556.15,45228.56,Budget
2023-11-01,2023-11,Canada,West,Technology,81575.67,50740.02,134994.85,Budget
2023-11-01,2023-11,Canada,Central,Technology,70809.14,46263.07,116891.89,Budget
2023-11-01,2023-11,Canada,East,Technology,66187.15,42330.19,110574.92,Budget
2023-11-01,2023-11,Canada,International,Technology,60455.3,38638.18,101283.72,Budget
2023-11-01,2023-11,USA,West,Sales,83131.4,48343.99,139845.67,Budget
2023-11-01,2023-11,USA,Central,Sales,81398.89,43416.0,122265.78,Budget
2023-11-01,2023-11,USA,East,Sales,80571.08,48156.14,127609.85,Budget
2023-11-01,2023-11,USA,International,Sales,64541.38,38200.67,101496.0,Budget
2023-11-01,2023-11,USA,West,Marketing,71059.62,52725.79,125012.26,Budget
2023-11-01,2023-11,USA,Central,Marketing,56165.92,36870.22,94269.01,Budget
2023-11-01,2023-11,USA,East,Marketing,55072.81,33452.11,86482.49,Budget
2023-11-01,2023-11,USA,International,Marketing,45809.31,26090.43,67492.3,Budget
2023-11-01,2023-11,USA,West,Operations,115936.58,76902.13,178176.85,Budget
2023-11-01,2023-11,USA,Central,Operations,104324.68,53906.81,156648.43,Budget
2023-11-01,2023-11,USA,East,Operations,106619.6,62469.47,164741.74,Budget
2023-11-01,2023-11,USA,International,Operations,89929.89,52318.78,150102.02,Budget
2023-11-01,2023-11,USA,West,G&A,48748.96,25753.1,69400.34,Budget
2023-11-01,2023-11,USA,Central,G&A,43805.55,25420.98,69606.97,Budget
2023-11-01,2023-11,USA,East,G&A,42613.88,26153.16,70412.82,Budget
2023-11-01,2023-11,USA,International,G&A,35262.46,20568.5,57007.36,Budget
2023-11-01,2023-11,USA,West,Technology,118003.96,74658.55,192136.49,Budget
2023-11-01,2023-11,USA,Central,Technology,89603.94,64637.18,154878.86,Budget
2023-11-01,2023-11,USA,East,Technology,88947.49,58820.48,159751.12,Budget
2023-11-01,2023-11,USA,International,Technology,72208.92,52752.56,120890.03,Budget
2023-11-01,2023-11,UK,West,Sales,54976.32,38708.2,94188.79,Budget
2023-11-01,2023-11,UK,Central,Sales,51973.36,26937.03,78682.0,Budget
2023-11-01,2023-11,UK,East,Sales,54976.09,30894.7,82964.77,Budget
2023-11-01,2023-11,UK,International,Sales,42171.01,21220.12,66219.72,Budget
2023-11-01,2023-11,UK,West,Marketing,45698.18,23623.91,67314.71,Budget
2023-11-01,2023-11,UK,Central,Marketing,38376.02,21445.53,57655.27,Budget
2023-11-01,2023-11,UK,East,Marketing,34510.59,22005.4,55024.11,Budget
2023-11-01,2023-11,UK,International,Marketing,30855.37,16615.04,46620.93,Budget
2023-11-01,2023-11,UK,West,Operations,83617.58,53446.9,130912.64,Budget
2023-11-01,2023-11,UK,Central,Operations,61725.14,46349.49,115486.32,Budget
2023-11-01,2023-11,UK,East,Operations,58268.98,38569.35,96404.41,Budget
2023-11-01,2023-11,UK,International,Operations,58303.34,32952.16,89011.63,Budget
2023-11-01,2023-11,UK,West,G&A,31326.09,18872.77,53260.6,Budget
2023-11-01,2023-11,UK,Central,G&A,28693.41,18718.59,45445.22,Budget
2023-11-01,2023-11,UK,East,G&A,25372.35,17188.27,45566.62,Budget
2023-11-01,2023-11,UK,International,G&A,23413.84,15065.63,41488.22,Budget
2023-11-01,2023-11,UK,West,Technology,73812.47,39550.54,115803.56,Budget
2023-11-01,2023-11,UK,Central,Technology,63204.16,36751.88,97956.73,Budget
2023-11-01,2023-11,UK,East,Technology,55163.44,34453.52,90542.72,Budget
2023-11-01,2023-11,UK,International,Technology,46053.19,32696.77,75974.19,Budget
2023-12-01,2023-12,Canada,West,Sales,73774.78,34921.47,113104.5,Budget
2023-12-01,2023-12,Canada,Central,Sales,59736.54,32952.34,85926.18,Budget
2023-12-01,2023-12,Canada,East,Sales,54624.75,35240.37,89765.87,Budget
2023-12-01,2023-12,Canada,International,Sales,49531.56,27883.28,73952.72,Budget
2023-12-01,2023-12,Canada,West,Marketing,51882.1,24507.41,79112.45,Budget
2023-12-01,2023-12,Canada,Central,Marketing,43814.88,25452.13,72224.65,Budget
2023-12-01,2023-12,Canada,East,Marketing,38918.82,23158.07,65025.48,Budget
2023-12-01,2023-12,Canada,International,Marketing,38858.83,19801.98,55455.32,Budget
2023-12-01,2023-12,Canada,West,Operations,95711.69,58173.15,149260.63,Budget
2023-12-01,2023-12,Canada,Central,Operations,73690.39,46482.78,116786.58,Budget
2023-12-01,2023-12,Canada,East,Operations,74504.94,41681.55,119809.71,Budget
2023-12-01,2023-12,Canada,International,Operations,62987.3,39187.24,95510.61,Budget
2023-12-01,2023-12,Canada,West,G&A,39106.68,23650.52,62791.47,Budget
2023-12-01,2023-12,Canada,Central,G&A,35134.24,18788.48,54724.07,Budget
2023-12-01,2023-12,Canada,East,G&A,29902.87,22008.4,53360.67,Budget
2023-12-01,2023-12,Canada,International,G&A,24872.57,15174.6,39340.04,Budget
2023-12-01,2023-12,Canada,West,Technology,78135.42,55817.69,131176.29,Budget
2023-12-01,2023-12,Canada,Central,Technology,74838.56,44937.93,115816.11,Budget
2023-12-01,2023-12,Canada,East,Technology,72527.27,47421.72,112493.5,Budget
2023-12-01,2023-12,Canada,International,Technology,54301.22,42793.63,104771.69,Budget
2023-12-01,2023-12,USA,West,Sales,95340.59,64696.66,152891.97,Budget
2023-12-01,2023-12,USA,Central,Sales,83902.19,49324.14,134573.53,Budget
2023-12-01,2023-12,USA,East,Sales,76277.77,50650.44,129536.36,Budget
