month_start,period,entity,region,product,customer_segment,units,unit_price,revenue,cogs,gross_profit,scenario
2023-09-01,2023-09,UK,East,Core,Mid-Market,784.39,116.98,91758.74,37513.53,54245.21,Actual
2023-09-01,2023-09,UK,East,Core,Enterprise,587.02,124.42,73039.58,30090.11,42949.47,Actual
2023-09-01,2023-09,UK,East,Plus,SMB,1083.79,206.23,223504.83,83442.25,140062.57,Actual
2023-09-01,2023-09,UK,East,Plus,Mid-Market,802.19,214.0,171666.44,63400.51,108265.93,Actual
2023-09-01,2023-09,UK,East,Plus,Enterprise,532.86,221.93,118257.12,44685.16,73571.96,Actual
2023-09-01,2023-09,UK,East,Enterprise,SMB,858.25,393.28,337533.22,112671.96,224861.27,Actual
2023-09-01,2023-09,UK,East,Enterprise,Mid-Market,833.64,385.38,321268.58,107593.73,213674.85,Actual
2023-09-01,2023-09,UK,East,Enterprise,Enterprise,539.24,437.49,235911.69,79283.5,156628.19,Actual
2023-09-01,2023-09,UK,International,Core,SMB,907.35,120.51,109343.79,42989.04,66354.75,Actual
2023-09-01,2023-09,UK,International,Core,Mid-Market,718.83,120.78,86817.49,37019.34,49798.15,Actual
2023-09-01,2023-09,UK,International,Core,Enterprise,622.95,112.5,70080.02,30956.53,39123.49,Actual
2023-09-01,2023-09,UK,International,Plus,SMB,860.13,221.9,190860.64,72428.02,118432.62,Actual
2023-09-01,2023-09,UK,International,Plus,Mid-Market,654.23,216.24,141470.28,54290.13,87180.15,Actual
2023-09-01,2023-09,UK,International,Plus,Enterprise,416.51,224.95,93696.19,35160.0,58536.19,Actual
2023-09-01,2023-09,UK,International,Enterprise,SMB,800.79,414.33,331790.35,117063.24,214727.11,Actual
2023-09-01,2023-09,UK,International,Enterprise,Mid-Market,648.21,424.52,275176.6,91508.4,183668.21,Actual
2023-09-01,2023-09,UK,International,Enterprise,Enterprise,502.79,428.64,215516.2,77339.24,138176.96,Actual
2023-10-01,2023-10,Canada,West,Core,SMB,1507.44,122.41,184522.02,77727.25,106794.77,Actual
2023-10-01,2023-10,Canada,West,Core,Mid-Market,1298.02,117.41,152402.95,65439.86,86963.09,Actual
2023-10-01,2023-10,Canada,West,Core,Enterprise,810.44,119.77,97065.63,40879.78,56185.85,Actual
2023-10-01,2023-10,Canada,West,Plus,SMB,1559.77,219.23,341953.09,130779.18,211173.91,Actual
2023-10-01,2023-10,Canada,West,Plus,Mid-Market,1324.57,226.5,300020.83,116980.63,183040.2,Actual
2023-10-01,2023-10,Canada,West,Plus,Enterprise,793.26,214.13,169861.89,66397.39,103464.5,Actual
2023-10-01,2023-10,Canada,West,Enterprise,SMB,1636.07,438.56,717508.14,239532.48,477975.65,Actual
2023-10-01,2023-10,Canada,West,Enterprise,Mid-Market,1154.49,399.34,461038.36,154907.41,306130.95,Actual
2023-10-01,2023-10,Canada,West,Enterprise,Enterprise,888.9,414.12,368112.8,127563.2,240549.61,Actual
2023-10-01,2023-10,Canada,Central,Core,SMB,1309.23,121.17,158635.27,64332.8,94302.47,Actual
2023-10-01,2023-10,Canada,Central,Core,Mid-Market,1029.66,109.23,112471.67,46973.24,65498.42,Actual
2023-10-01,2023-10,Canada,Central,Core,Enterprise,622.5,124.34,77403.07,33267.48,44135.59,Actual
2023-10-01,2023-10,Canada,Central,Plus,SMB,1379.13,230.04,317253.03,117124.22,200128.81,Actual
2023-10-01,2023-10,Canada,Central,Plus,Mid-Market,1165.65,226.15,263614.3,99462.54,164151.76,Actual
2023-10-01,2023-10,Canada,Central,Plus,Enterprise,780.92,212.7,166100.31,61556.86,104543.44,Actual
2023-10-01,2023-10,Canada,Central,Enterprise,SMB,1264.77,413.33,522771.52,172108.47,350663.05,Actual
2023-10-01,2023-10,Canada,Central,Enterprise,Mid-Market,1122.75,416.74,467894.99,160766.64,307128.35,Actual
2023-10-01,2023-10,Canada,Central,Enterprise,Enterprise,683.22,397.06,271278.52,92981.96,178296.57,Actual
2023-10-01,2023-10,Canada,East,Core,SMB,1069.8,119.75,128111.96,51598.28,76513.69,Actual
2023-10-01,2023-10,Canada,East,Core,Mid-Market,1126.01,123.28,138815.93,58487.66,80328.27,Actual
2023-10-01,2023-10,Canada,East,Core,Enterprise,748.84,116.95,87579.52,37383.13,50196.39,Actual
2023-10-01,2023-10,Canada,East,Plus,SMB,1283.21,221.74,284541.98,112253.18,172288.79,Actual
2023-10-01,2023-10,Canada,East,Plus,Mid-Market,1028.49,221.91,228226.78,82420.52,145806.27,Actual
2023-10-01,2023-10,Canada,East,Plus,Enterprise,627.85,219.19,137619.46,52441.88,85177.57,Actual
2023-10-01,2023-10,Canada,East,Enterprise,SMB,1148.82,450.39,517414.69,183923.96,333490.73,Actual
2023-10-01,2023-10,Canada,East,Enterprise,Mid-Market,1018.35,420.91,428632.51,144807.26,283825.24,Actual
2023-10-01,2023-10,Canada,East,Enterprise,Enterprise,628.3,420.98,264497.9,90624.67,173873.23,Actual
2023-10-01,2023-10,Canada,International,Core,SMB,957.94,121.2,116104.88,48536.92,67567.96,Actual
2023-10-01,2023-10,Canada,International,Core,Mid-Market,693.28,116.9,81046.3,33617.08,47429.22,Actual
2023-10-01,2023-10,Canada,International,Core,Enterprise,659.19,122.0,80423.84,32424.71,47999.12,Actual
2023-10-01,2023-10,Canada,International,Plus,SMB,1104.95,209.79,231805.27,90947.1,140858.17,Actual
2023-10-01,2023-10,Canada,International,Plus,Mid-Market,787.31,219.38,172722.59,68245.13,104477.46,Actual
2023-10-01,2023-10,Canada,International,Plus,Enterprise,513.73,210.78,108283.94,40427.48,67856.46,Actual
2023-10-01,2023-10,Canada,International,Enterprise,SMB,1151.95,400.86,461765.83,143660.9,318104.94,Actual
2023-10-01,2023-10,Canada,International,Enterprise,Mid-Market,788.62,426.95,336703.32,118601.28,218102.04,Actual
2023-10-01,2023-10,Canada,International,Enterprise,Enterprise,551.48,414.82,228764.77,80472.53,148292.23,Actual
2023-10-01,2023-10,USA,West,Core,SMB,1755.3,118.6,208181.18,87935.59,120245.59,Actual
2023-10-01,2023-10,USA,West,Core,Mid-Market,1644.78,118.16,194355.15,81713.51,112641.65,Actual
2023-10-01,2023-10,USA,West,Core,Enterprise,890.16,117.63,104710.12,44576.59,60133.53,Actual
2023-10-01,2023-10,USA,West,Plus,SMB,1901.84,220.39,419145.29,161410.48,257734.81,Actual
2023-10-01,2023-10,USA,West,Plus,Mid-Market,1544.21,221.13,341464.25,126008.79,215455.46,Actual
2023-10-01,2023-10,USA,West,Plus,Enterprise,1093.04,224.03,244870.01,93488.8,151381.21,Actual
2023-10-01,2023-10,USA,West,Enterprise,SMB,1967.19,422.83,831777.42,288867.16,542910.25,Actual
2023-10-01,2023-10,USA,West,Enterprise,Mid-Market,1327.34,434.6,576869.45,194157.07,382712.38,Actual
2023-10-01,2023-10,USA,West,Enterprise,Enterprise,1149.24,435.09,500016.38,163009.8,337006.58,Actual
2023-10-01,2023-10,USA,Central,Core,SMB,1692.95,118.96,201395.65,82597.33,118798.32,Actual
2023-10-01,2023-10,USA,Central,Core,Mid-Market,1572.25,116.92,183820.94,75918.07,107902.87,Actual
2023-10-01,2023-10,USA,Central,Core,Enterprise,982.24,115.67,113618.22,47153.2,66465.02,Actual
2023-10-01,2023-10,USA,Central,Plus,SMB,1840.4,217.8,400844.67,151894.23,248950.44,Actual
2023-10-01,2023-10,USA,Central,Plus,Mid-Market,1322.16,210.0,277660.36,106528.89,171131.48,Actual
2023-10-01,2023-10,USA,Central,Plus,Enterprise,1102.12,220.12,242600.95,92811.36,149789.59,Actual
2023-10-01,2023-10,USA,Central,Enterprise,SMB,1894.28,404.01,765302.24,273492.73,491809.51,Actual
2023-10-01,2023-10,USA,Central,Enterprise,Mid-Market,1402.98,440.56,618097.1,205531.54,412565.56,Actual
2023-10-01,2023-10,USA,Central,Enterprise,Enterprise,1107.0,429.77,475753.74,164440.0,311313.74,Actual
2023-10-01,2023-10,USA,East,Core,SMB,1737.0,119.11,206885.77,90021.52,116864.25,Actual
2023-10-01,2023-10,USA,East,Core,Mid-Market,1326.33,112.92,149766.7,60793.81,88972.88,Actual
2023-10-01,2023-10,USA,East,Core,Enterprise,904.47,121.12,109545.53,45931.01,63614.51,Actual
2023-10-01,2023-10,USA,East,Plus,SMB,1871.35,207.12,387599.46,147922.26,239677.2,Actual
2023-10-01,2023-10,USA,East,Plus,Mid-Market,1120.84,225.01,252204.99,95566.31,156638.68,Actual
2023-10-01,2023-10,USA,East,Plus,Enterprise,948.94,214.3,203355.93,80241.38,123114.55,Actual
2023-10-01,2023-10,USA,East,Enterprise,SMB,1847.17,427.35,789394.8,267351.38,522043.42,Actual
2023-10-01,2023-10,USA,East,Enterprise,Mid-Market,1372.44,411.09,564200.89,196751.9,367449.0,Actual
2023-10-01,2023-10,USA,East,Enterprise,Enterprise,1039.27,433.49,450513.54,149821.91,300691.63,Actual
2023-10-01,2023-10,USA,International,Core,SMB,1477.37,115.34,170406.71,72799.81,97606.9,Actual
2023-10-01,2023-10,USA,International,Core,Mid-Market,1144.32,113.27,129615.42,52541.1,77074.32,Actual
2023-10-01,2023-10,USA,International,Core,Enterprise,755.64,118.92,89858.3,36371.1,53487.2,Actual
2023-10-01,2023-10,USA,International,Plus,SMB,1480.54,221.66,328175.05,123979.72,204195.33,Actual
2023-10-01,2023-10,USA,International,Plus,Mid-Market,1037.72,226.92,235481.2,93926.77,141554.43,Actual
2023-10-01,2023-10,USA,International,Plus,Enterprise,743.24,215.96,160510.49,61892.81,98617.68,Actual
2023-10-01,2023-10,USA,International,Enterprise,SMB,1394.73,418.24,583335.94,202735.17,380600.76,Actual
2023-10-01,2023-10,USA,International,Enterprise,Mid-Market,935.79,436.61,408576.66,139218.96,269357.7,Actual
2023-10-01,2023-10,USA,International,Enterprise,Enterprise,747.7,418.88,313193.48,106365.76,206827.72,Actual
2023-10-01,2023-10,UK,West,Core,SMB,1119.59,125.38,140376.67,59031.3,81345.38,Actual
2023-10-01,2023-10,UK,West,Core,Mid-Market,1035.11,123.43,127758.59,52014.78,75743.81,Actual
2023-10-01,2023-10,UK,West,Core,Enterprise,726.28,119.04,86453.84,37233.02,49220.82,Actual
2023-10-01,2023-10,UK,West,Plus,SMB,1078.42,219.35,236547.19,88262.34,148284.85,Actual
2023-10-01,2023-10,UK,West,Plus,Mid-Market,1034.25,223.1,230742.97,85820.94,144922.03,Actual
2023-10-01,2023-10,UK,West,Plus,Enterprise,659.91,219.27,144697.2,53505.88,91191.32,Actual
2023-10-01,2023-10,UK,West,Enterprise,SMB,1387.12,415.35,576137.02,178803.39,397333.63,Actual
2023-10-01,2023-10,UK,West,Enterprise,Mid-Market,969.7,406.91,394585.42,127593.53,266991.89,Actual
2023-10-01,2023-10,UK,West,Enterprise,Enterprise,630.5,421.38,265679.48,93931.55,171747.93,Actual
2023-10-01,2023-10,UK,Central,Core,SMB,1158.38,117.82,136476.84,58104.25,78372.59,Actual
2023-10-01,2023-10,UK,Central,Core,Mid-Market,837.36,117.5,98389.14,39892.37,58496.77,Actual
2023-10-01,2023-10,UK,Central,Core,Enterprise,523.22,118.6,62051.99,26185.41,35866.58,Actual
2023-10-01,2023-10,UK,Central,Plus,SMB,1121.33,217.25,243615.19,89947.23,153667.96,Actual
2023-10-01,2023-10,UK,Central,Plus,Mid-Market,911.58,211.31,192624.0,74901.21,117722.79,Actual
2023-10-01,2023-10,UK,Central,Plus,Enterprise,559.71,215.03,120356.96,43723.11,76633.85,Actual
2023-10-01,2023-10,UK,Central,Enterprise,SMB,1084.74,432.29,468921.39,161899.52,307021.87,Actual
2023-10-01,2023-10,UK,Central,Enterprise,Mid-Market,937.33,426.58,399844.01,131445.75,268398.26,Actual
2023-10-01,2023-10,UK,Central,Enterprise,Enterprise,592.4,410.17,242982.99,85911.95,157071.04,Actual
2023-10-01,2023-10,UK,East,Core,SMB,970.78,123.22,119616.92,51584.94,68031.98,Actual
2023-10-01,2023-10,UK,East,Core,Mid-Market,946.7,118.53,112207.22,48134.12,64073.1,Actual
2023-10-01,2023-10,UK,East,Core,Enterprise,683.59,117.78,80511.01,32257.42,48253.59,Actual
2023-10-01,2023-10,UK,East,Plus,SMB,912.1,224.7,204952.75,73482.14,131470.61,Actual
2023-10-01,2023-10,UK,East,Plus,Mid-Market,801.22,222.89,178581.62,68238.0,110343.62,Actual
2023-10-01,2023-10,UK,East,Plus,Enterprise,597.75,221.47,132381.85,52235.11,80146.75,Actual
2023-10-01,2023-10,UK,East,Enterprise,SMB,991.78,411.47,408086.23,135533.14,272553.09,Actual
2023-10-01,2023-10,UK,East,Enterprise,Mid-Market,880.67,431.35,379871.64,130904.71,248966.92,Actual
2023-10-01,2023-10,UK,East,Enterprise,Enterprise,632.81,405.16,256385.66,91531.14,164854.52,Actual
2023-10-01,2023-10,UK,International,Core,SMB,1014.22,122.65,124392.75,55037.65,69355.09,Actual
2023-10-01,2023-10,UK,International,Core,Mid-Market,603.26,118.11,71252.58,29265.94,41986.64,Actual
2023-10-01,2023-10,UK,International,Core,Enterprise,514.9,116.22,59841.04,25704.39,34136.65,Actual
2023-10-01,2023-10,UK,International,Plus,SMB,1003.18,224.59,225302.42,86343.72,138958.7,Actual
2023-10-01,2023-10,UK,International,Plus,Mid-Market,640.47,214.41,137323.3,54139.12,83184.19,Actual
2023-10-01,2023-10,UK,International,Plus,Enterprise,517.15,219.74,113639.91,42641.77,70998.15,Actual
2023-10-01,2023-10,UK,International,Enterprise,SMB,757.54,406.51,307945.78,110705.42,197240.36,Actual
2023-10-01,2023-10,UK,International,Enterprise,Mid-Market,624.19,422.39,263650.31,92350.36,171299.95,Actual
2023-10-01,2023-10,UK,International,Enterprise,Enterprise,437.93,422.33,184948.9,64651.98,120296.92,Actual
2023-11-01,2023-11,Canada,West,Core,SMB,1585.51,130.33,206633.11,82441.58,124191.53,Actual
2023-11-01,2023-11,Canada,West,Core,Mid-Market,1321.6,119.38,157769.68,67797.76,89971.92,Actual
2023-11-01,2023-11,Canada,West,Core,Enterprise,882.99,117.36,103628.51,43822.98,59805.53,Actual
2023-11-01,2023-11,Canada,West,Plus,SMB,1348.5,223.98,302039.15,115801.51,186237.64,Actual
2023-11-01,2023-11,Canada,West,Plus,Mid-Market,1280.65,226.98,290687.34,111679.42,179007.92,Actual
2023-11-01,2023-11,Canada,West,Plus,Enterprise,862.99,214.18,184838.53,68737.88,116100.65,Actual
2023-11-01,2023-11,Canada,West,Enterprise,SMB,1734.3,438.1,759792.3,256484.05,503308.24,Actual
2023-11-01,2023-11,Canada,West,Enterprise,Mid-Market,1222.89,408.6,499673.49,175866.14,323807.35,Actual
2023-11-01,2023-11,Canada,West,Enterprise,Enterprise,898.28,444.46,399250.33,132168.27,267082.06,Actual
2023-11-01,2023-11,Canada,Central,Core,SMB,1335.67,120.83,161393.63,69100.0,92293.63,Actual
2023-11-01,2023-11,Canada,Central,Core,Mid-Market,1041.2,116.86,121671.9,52453.46,69218.45,Actual
2023-11-01,2023-11,Canada,Central,Core,Enterprise,784.42,116.7,91543.11,40011.53,51531.58,Actual
2023-11-01,2023-11,Canada,Central,Plus,SMB,1506.26,220.89,332713.04,126732.86,205980.18,Actual
2023-11-01,2023-11,Canada,Central,Plus,Mid-Market,1106.44,214.31,237124.43,90188.47,146935.97,Actual
2023-11-01,2023-11,Canada,Central,Plus,Enterprise,613.93,225.78,138616.66,50206.81,88409.85,Actual
2023-11-01,2023-11,Canada,Central,Enterprise,SMB,1542.98,415.84,641633.43,216770.08,424863.35,Actual
2023-11-01,2023-11,Canada,Central,Enterprise,Mid-Market,1006.27,416.37,418983.14,148516.54,270466.59,Actual
2023-11-01,2023-11,Canada,Central,Enterprise,Enterprise,594.03,436.09,259051.33,88970.62,170080.71,Actual
2023-11-01,2023-11,Canada,East,Core,SMB,1182.11,116.13,137277.2,60556.07,76721.13,Actual
2023-11-01,2023-11,Canada,East,Core,Mid-Market,930.37,115.85,107781.83,46812.9,60968.93,Actual
2023-11-01,2023-11,Canada,East,Core,Enterprise,723.64,116.62,84393.0,35675.41,48717.59,Actual
2023-11-01,2023-11,Canada,East,Plus,SMB,1201.09,227.27,272965.2,107029.55,165935.64,Actual
2023-11-01,2023-11,Canada,East,Plus,Mid-Market,1049.34,222.39,233360.29,93362.21,139998.08,Actual
2023-11-01,2023-11,Canada,East,Plus,Enterprise,704.54,212.2,149502.39,57576.96,91925.43,Actual
2023-11-01,2023-11,Canada,East,Enterprise,SMB,1526.82,407.21,621741.78,209099.89,412641.89,Actual
2023-11-01,2023-11,Canada,East,Enterprise,Mid-Market,1040.04,419.32,436109.75,143907.71,292202.03,Actual
2023-11-01,2023-11,Canada,East,Enterprise,Enterprise,767.79,449.23,344914.87,117961.07,226953.8,Actual
2023-11-01,2023-11,Canada,International,Core,SMB,1022.17,114.42,116960.14,49503.44,67456.7,Actual
2023-11-01,2023-11,Canada,International,Core,Mid-Market,922.43,121.71,112270.04,47150.01,65120.02,Actual
2023-11-01,2023-11,Canada,International,Core,Enterprise,565.34,116.07,65617.91,28249.68,37368.23,Actual
2023-11-01,2023-11,Canada,International,Plus,SMB,1182.41,209.8,248066.84,98761.4,149305.44,Actual
2023-11-01,2023-11,Canada,International,Plus,Mid-Market,886.51,229.24,203221.15,74114.7,129106.45,Actual
2023-11-01,2023-11,Canada,International,Plus,Enterprise,528.48,219.02,115746.08,44646.94,71099.14,Actual
2023-11-01,2023-11,Canada,International,Enterprise,SMB,1260.21,428.9,540498.12,182431.44,358066.68,Actual
2023-11-01,2023-11,Canada,International,Enterprise,Mid-Market,777.99,435.5,338812.78,111862.43,226950.35,Actual
2023-11-01,2023-11,Canada,International,Enterprise,Enterprise,670.6,416.42,279250.56,99475.74,179774.83,Actual
2023-11-01,2023-11,USA,West,Core,SMB,2254.44,119.51,269420.46,111393.4,158027.06,Actual
2023-11-01,2023-11,USA,West,Core,Mid-Market,1599.98,121.54,194465.1,81864.4,112600.7,Actual
2023-11-01,2023-11,USA,West,Core,Enterprise,1096.69,119.4,130949.26,55128.34,75820.92,Actual
2023-11-01,2023-11,USA,West,Plus,SMB,1774.15,223.02,395677.09,145938.05,249739.04,Actual
2023-11-01,2023-11,USA,West,Plus,Mid-Market,1493.08,208.86,311849.68,112125.43,199724.24,Actual
2023-11-01,2023-11,USA,West,Plus,Enterprise,1026.54,215.32,221034.64,88914.97,132119.66,Actual
2023-11-01,2023-11,USA,West,Enterprise,SMB,2048.34,422.24,864888.94,297595.23,567293.71,Actual
2023-11-01,2023-11,USA,West,Enterprise,Mid-Market,1662.09,419.02,696455.63,228303.73,468151.9,Actual
2023-11-01,2023-11,USA,West,Enterprise,Enterprise,1285.04,442.77,568976.51,183686.6,385289.91,Actual
2023-11-01,2023-11,USA,Central,Core,SMB,1707.06,118.99,203127.9,82845.07,120282.83,Actual
2023-11-01,2023-11,USA,Central,Core,Mid-Market,1488.19,117.38,174681.39,78131.44,96549.95,Actual
2023-11-01,2023-11,USA,Central,Core,Enterprise,1096.57,120.77,132427.28,57333.07,75094.21,Actual
2023-11-01,2023-11,USA,Central,Plus,SMB,2023.89,216.28,437723.03,162261.79,275461.24,Actual
2023-11-01,2023-11,USA,Central,Plus,Mid-Market,1439.24,225.69,324817.34,123945.52,200871.82,Actual
2023-11-01,2023-11,USA,Central,Plus,Enterprise,874.9,214.7,187841.45,71221.34,116620.1,Actual
2023-11-01,2023-11,USA,Central,Enterprise,SMB,1848.13,444.85,822149.0,267907.88,554241.12,Actual
2023-11-01,2023-11,USA,Central,Enterprise,Mid-Market,1488.15,438.76,652944.66,237129.12,415815.54,Actual
2023-11-01,2023-11,USA,Central,Enterprise,Enterprise,968.82,426.19,412902.37,142786.41,270115.96,Actual
2023-11-01,2023-11,USA,East,Core,SMB,1794.04,119.64,214646.67,91330.72,123315.95,Actual
2023-11-01,2023-11,USA,East,Core,Mid-Market,1083.52,122.46,132683.08,55937.84,76745.24,Actual
2023-11-01,2023-11,USA,East,Core,Enterprise,934.22,127.37,118990.35,48964.03,70026.31,Actual
2023-11-01,2023-11,USA,East,Plus,SMB,1709.46,233.14,398550.3,147668.67,250881.63,Actual
2023-11-01,2023-11,USA,East,Plus,Mid-Market,1298.98,219.03,284516.01,110842.99,173673.02,Actual
2023-11-01,2023-11,USA,East,Plus,Enterprise,966.96,211.47,204481.8,76462.55,128019.25,Actual
2023-11-01,2023-11,USA,East,Enterprise,SMB,1680.59,419.03,704212.9,242491.21,461721.69,Actual
2023-11-01,2023-11,USA,East,Enterprise,Mid-Market,1404.24,397.62,558358.33,195901.25,362457.08,Actual
2023-11-01,2023-11,USA,East,Enterprise,Enterprise,970.37,437.45,424482.12,146247.17,278234.95,Actual
2023-11-01,2023-11,USA,International,Core,SMB,1618.57,121.68,196946.67,86058.3,110888.37,Actual
2023-11-01,2023-11,USA,International,Core,Mid-Market,1192.04,119.65,142625.18,63986.32,78638.86,Actual
2023-11-01,2023-11,USA,International,Core,Enterprise,857.93,122.07,104724.13,42300.02,62424.11,Actual
2023-11-01,2023-11,USA,International,Plus,SMB,1334.2,221.93,296101.64,113009.84,183091.8,Actual
2023-11-01,2023-11,USA,International,Plus,Mid-Market,1088.02,220.93,240377.27,95696.68,144680.59,Actual
2023-11-01,2023-11,USA,International,Plus,Enterprise,845.53,212.47,179648.45,68038.04,111610.41,Actual
2023-11-01,2023-11,USA,International,Enterprise,SMB,1391.72,415.11,577723.1,193988.51,383734.59,Actual
2023-11-01,2023-11,USA,International,Enterprise,Mid-Market,1100.52,404.19,444812.05,150656.92,294155.13,Actual
2023-11-01,2023-11,USA,International,Enterprise,Enterprise,765.04,383.09,293080.14,105784.44,187295.7,Actual
2023-11-01,2023-11,UK,West,Core,SMB,1463.6,118.65,173649.53,72973.98,100675.55,Actual
2023-11-01,2023-11,UK,West,Core,Mid-Market,938.57,126.1,118357.82,52539.73,65818.09,Actual
2023-11-01,2023-11,UK,West,Core,Enterprise,734.04,123.68,90789.13,38331.95,52457.18,Actual
2023-11-01,2023-11,UK,West,Plus,SMB,1202.36,217.28,261251.12,99668.34,161582.78,Actual
2023-11-01,2023-11,UK,West,Plus,Mid-Market,997.98,218.56,218115.8,82656.74,135459.06,Actual
2023-11-01,2023-11,UK,West,Plus,Enterprise,720.26,220.34,158705.31,58389.13,100316.18,Actual
2023-11-01,2023-11,UK,West,Enterprise,SMB,1269.11,403.81,512483.37,179355.71,333127.66,Actual
2023-11-01,2023-11,UK,West,Enterprise,Mid-Market,861.19,434.54,374215.68,132525.03,241690.65,Actual
2023-11-01,2023-11,UK,West,Enterprise,Enterprise,707.42,387.2,273914.89,92121.58,181793.3,Actual
2023-11-01,2023-11,UK,Central,Core,SMB,1164.71,116.36,135528.28,56042.06,79486.22,Actual
2023-11-01,2023-11,UK,Central,Core,Mid-Market,1010.8,122.39,123715.63,50519.34,73196.29,Actual
2023-11-01,2023-11,UK,Central,Core,Enterprise,549.82,118.82,65331.32,27263.44,38067.88,Actual
2023-11-01,2023-11,UK,Central,Plus,SMB,1217.2,216.47,263483.18,101660.01,161823.18,Actual
2023-11-01,2023-11,UK,Central,Plus,Mid-Market,1039.98,225.38,234392.07,88940.49,145451.58,Actual
2023-11-01,2023-11,UK,Central,Plus,Enterprise,621.15,217.65,135191.68,53192.42,81999.25,Actual
2023-11-01,2023-11,UK,Central,Enterprise,SMB,1111.97,420.57,467662.04,159249.32,308412.73,Actual
2023-11-01,2023-11,UK,Central,Enterprise,Mid-Market,864.41,402.71,348102.75,119501.7,228601.05,Actual
2023-11-01,2023-11,UK,Central,Enterprise,Enterprise,627.31,426.3,267425.9,89469.28,177956.62,Actual
2023-11-01,2023-11,UK,East,Core,SMB,1220.81,116.84,142644.07,62987.59,79656.48,Actual
2023-11-01,2023-11,UK,East,Core,Mid-Market,735.92,121.57,89461.96,38109.94,51352.02,Actual
2023-11-01,2023-11,UK,East,Core,Enterprise,560.76,121.53,68147.48,29720.61,38426.87,Actual
2023-11-01,2023-11,UK,East,Plus,SMB,914.95,223.32,204324.33,71835.67,132488.65,Actual
2023-11-01,2023-11,UK,East,Plus,Mid-Market,789.44,230.75,182164.72,68014.42,114150.3,Actual
2023-11-01,2023-11,UK,East,Plus,Enterprise,542.63,218.69,118669.9,47892.1,70777.8,Actual
2023-11-01,2023-11,UK,East,Enterprise,SMB,949.21,406.75,386096.5,137169.97,248926.53,Actual
2023-11-01,2023-11,UK,East,Enterprise,Mid-Market,982.68,418.7,411443.15,134690.71,276752.43,Actual
2023-11-01,2023-11,UK,East,Enterprise,Enterprise,699.28,440.09,307747.12,106765.25,200981.87,Actual
2023-11-01,2023-11,UK,International,Core,SMB,875.71,119.82,104930.62,43858.85,61071.78,Actual
2023-11-01,2023-11,UK,International,Core,Mid-Market,739.52,125.22,92604.77,39920.12,52684.64,Actual
2023-11-01,2023-11,UK,International,Core,Enterprise,460.85,124.96,57585.16,24412.97,33172.19,Actual
2023-11-01,2023-11,UK,International,Plus,SMB,988.06,229.68,226936.73,83360.21,143576.52,Actual
2023-11-01,2023-11,UK,International,Plus,Mid-Market,718.38,216.49,155524.15,56319.4,99204.75,Actual
2023-11-01,2023-11,UK,International,Plus,Enterprise,518.3,236.58,122617.6,44022.55,78595.05,Actual
2023-11-01,2023-11,UK,International,Enterprise,SMB,934.16,428.07,399887.36,136463.72,263423.64,Actual
2023-11-01,2023-11,UK,International,Enterprise,Mid-Market,713.93,403.63,288161.94,98659.28,189502.66,Actual
2023-11-01,2023-11,UK,International,Enterprise,Enterprise,473.78,392.41,185914.91,65476.41,120438.5,Actual
2023-12-01,2023-12,Canada,West,Core,SMB,1796.8,120.19,215950.5,91322.52,124627.98,Actual
2023-12-01,2023-12,Canada,West,Core,Mid-Market,1394.06,120.81,168413.32,72651.93,95761.39,Actual
2023-12-01,2023-12,Canada,West,Core,Enterprise,877.23,124.72,109410.4,46394.59,63015.81,Actual
2023-12-01,2023-12,Canada,West,Plus,SMB,1694.76,211.62,358640.63,137456.66,221183.97,Actual
2023-12-01,2023-12,Canada,West,Plus,Mid-Market,1198.29,215.79,258575.95,95855.33,162720.63,Actual
2023-12-01,2023-12,Canada,West,Plus,Enterprise,821.96,234.02,192358.26,76015.61,116342.65,Actual
2023-12-01,2023-12,Canada,West,Enterprise,SMB,1925.24,404.59,778933.79,265403.61,513530.18,Actual
2023-12-01,2023-12,Canada,West,Enterprise,Mid-Market,1150.89,411.23,473285.34,156484.75,316800.59,Actual
2023-12-01,2023-12,Canada,West,Enterprise,Enterprise,987.72,415.01,409912.97,143837.42,266075.55,Actual
2023-12-01,2023-12,Canada,Central,Core,SMB,1521.31,128.29,195173.47,78334.63,116838.84,Actual
2023-12-01,2023-12,Canada,Central,Core,Mid-Market,1228.74,124.13,152520.21,62187.89,90332.32,Actual
2023-12-01,2023-12,Canada,Central,Core,Enterprise,844.36,121.21,102344.94,42691.53,59653.4,Actual
2023-12-01,2023-12,Canada,Central,Plus,SMB,1355.52,215.25,291781.04,117695.09,174085.95,Actual
2023-12-01,2023-12,Canada,Central,Plus,Mid-Market,1116.35,225.16,251359.43,93250.26,158109.17,Actual
2023-12-01,2023-12,Canada,Central,Plus,Enterprise,732.65,227.14,166415.23,60677.46,105737.77,Actual
2023-12-01,2023-12,Canada,Central,Enterprise,SMB,1402.97,420.43,589849.17,201218.79,388630.38,Actual
2023-12-01,2023-12,Canada,Central,Enterprise,Mid-Market,1100.29,424.99,467611.19,162292.47,305318.72,Actual
2023-12-01,2023-12,Canada,Central,Enterprise,Enterprise,827.33,407.58,337200.34,113670.78,223529.56,Actual
2023-12-01,2023-12,Canada,East,Core,SMB,1510.39,123.22,186110.76,74947.17,111163.59,Actual
2023-12-01,2023-12,Canada,East,Core,Mid-Market,1090.29,112.88,123070.45,51762.37,71308.08,Actual
