month_start,period,entity,region,product,customer_segment,units,unit_price,revenue,cogs,gross_profit,scenario
2023-05-01,2023-05,UK,Central,Enterprise,SMB,1014.55,471.79,436297.12,157587.09,312382.24,Budget
2023-05-01,2023-05,UK,Central,Enterprise,Mid-Market,822.06,419.87,350636.58,105557.74,233965.91,Budget
2023-05-01,2023-05,UK,Central,Enterprise,Enterprise,653.69,460.24,287443.26,92164.35,177187.3,Budget
2023-05-01,2023-05,UK,East,Core,SMB,1051.37,127.4,127430.36,51176.87,74675.41,Budget
2023-05-01,2023-05,UK,East,Core,Mid-Market,775.46,123.81,92575.04,38071.09,52674.56,Budget
2023-05-01,2023-05,UK,East,Core,Enterprise,588.13,113.79,67515.03,27171.22,37594.27,Budget
2023-05-01,2023-05,UK,East,Plus,SMB,1056.7,233.61,218701.9,80869.38,135854.86,Budget
2023-05-01,2023-05,UK,East,Plus,Mid-Market,751.04,225.83,164874.86,58095.9,100266.31,Budget
2023-05-01,2023-05,UK,East,Plus,Enterprise,606.76,231.78,133672.87,47536.48,84024.01,Budget
2023-05-01,2023-05,UK,East,Enterprise,SMB,1093.92,430.27,463793.46,162951.9,294211.47,Budget
2023-05-01,2023-05,UK,East,Enterprise,Mid-Market,810.35,411.46,312112.73,105920.94,218758.76,Budget
2023-05-01,2023-05,UK,East,Enterprise,Enterprise,506.84,388.98,199485.8,69132.14,131592.59,Budget
2023-05-01,2023-05,UK,International,Core,SMB,935.63,117.92,103179.0,44866.85,64351.35,Budget
2023-05-01,2023-05,UK,International,Core,Mid-Market,731.9,136.82,91793.37,36661.32,53386.25,Budget
2023-05-01,2023-05,UK,International,Core,Enterprise,447.38,129.83,54444.68,23639.02,28503.04,Budget
2023-05-01,2023-05,UK,International,Plus,SMB,831.79,221.87,180353.13,66261.97,111120.81,Budget
2023-05-01,2023-05,UK,International,Plus,Mid-Market,633.03,228.99,138449.55,52597.12,81012.5,Budget
2023-05-01,2023-05,UK,International,Plus,Enterprise,494.85,221.19,109827.72,41059.5,65599.09,Budget
2023-05-01,2023-05,UK,International,Enterprise,SMB,835.31,468.76,322706.89,114914.57,219600.09,Budget
2023-05-01,2023-05,UK,International,Enterprise,Mid-Market,651.86,468.47,315540.5,103455.26,200978.87,Budget
2023-05-01,2023-05,UK,International,Enterprise,Enterprise,433.31,426.06,183848.86,65617.38,110774.12,Budget
2023-06-01,2023-06,Canada,West,Core,SMB,1527.82,117.99,182368.01,82037.33,98644.66,Budget
2023-06-01,2023-06,Canada,West,Core,Mid-Market,1047.68,133.52,138839.64,63968.36,82868.44,Budget
2023-06-01,2023-06,Canada,West,Core,Enterprise,805.15,128.65,99806.79,41518.23,57095.51,Budget
2023-06-01,2023-06,Canada,West,Plus,SMB,1544.64,241.47,361937.37,133247.42,223297.74,Budget
2023-06-01,2023-06,Canada,West,Plus,Mid-Market,1079.15,240.3,237912.98,96332.09,151516.4,Budget
2023-06-01,2023-06,Canada,West,Plus,Enterprise,742.19,236.07,164383.88,63511.55,107026.11,Budget
2023-06-01,2023-06,Canada,West,Enterprise,SMB,1856.49,408.18,697193.96,237730.25,485525.2,Budget
2023-06-01,2023-06,Canada,West,Enterprise,Mid-Market,1356.33,426.37,564815.11,183291.32,359207.13,Budget
2023-06-01,2023-06,Canada,West,Enterprise,Enterprise,718.54,445.11,316181.56,106273.0,212259.18,Budget
2023-06-01,2023-06,Canada,Central,Core,SMB,1378.9,127.19,178645.51,82923.12,96514.26,Budget
2023-06-01,2023-06,Canada,Central,Core,Mid-Market,1074.47,129.98,131394.8,52743.87,72482.54,Budget
2023-06-01,2023-06,Canada,Central,Core,Enterprise,675.0,134.29,84680.44,35206.04,49232.22,Budget
2023-06-01,2023-06,Canada,Central,Plus,SMB,1283.37,253.43,309189.0,114727.54,182892.17,Budget
2023-06-01,2023-06,Canada,Central,Plus,Mid-Market,1129.19,237.68,243065.78,93046.34,151287.55,Budget
2023-06-01,2023-06,Canada,Central,Plus,Enterprise,566.77,227.18,125665.11,50643.95,80586.69,Budget
2023-06-01,2023-06,Canada,Central,Enterprise,SMB,1308.7,400.34,531457.0,185307.98,355084.69,Budget
2023-06-01,2023-06,Canada,Central,Enterprise,Mid-Market,1127.56,454.04,436970.7,156169.24,308104.18,Budget
2023-06-01,2023-06,Canada,Central,Enterprise,Enterprise,709.03,458.47,292886.69,95565.89,194796.64,Budget
2023-06-01,2023-06,Canada,East,Core,SMB,1404.96,119.57,167968.44,73798.42,91475.48,Budget
2023-06-01,2023-06,Canada,East,Core,Mid-Market,1119.59,133.5,128096.69,57427.03,77364.27,Budget
2023-06-01,2023-06,Canada,East,Core,Enterprise,679.45,129.79,83207.26,35896.86,48078.69,Budget
2023-06-01,2023-06,Canada,East,Plus,SMB,1219.15,221.05,278331.35,104281.38,158801.34,Budget
2023-06-01,2023-06,Canada,East,Plus,Mid-Market,931.98,222.68,206728.59,77771.98,128182.21,Budget
2023-06-01,2023-06,Canada,East,Plus,Enterprise,633.16,243.78,146810.55,56488.27,94831.38,Budget
2023-06-01,2023-06,Canada,East,Enterprise,SMB,1293.09,433.86,517045.59,176750.7,374962.21,Budget
2023-06-01,2023-06,Canada,East,Enterprise,Mid-Market,1146.13,453.11,447764.11,151179.99,306359.62,Budget
2023-06-01,2023-06,Canada,East,Enterprise,Enterprise,700.6,433.92,288363.76,102299.49,188340.91,Budget
2023-06-01,2023-06,Canada,International,Core,SMB,1059.75,129.84,133413.1,59611.36,74800.79,Budget
2023-06-01,2023-06,Canada,International,Core,Mid-Market,822.49,126.6,97327.23,41889.95,55939.95,Budget
2023-06-01,2023-06,Canada,International,Core,Enterprise,649.12,131.85,74982.55,33001.74,47203.59,Budget
2023-06-01,2023-06,Canada,International,Plus,SMB,1197.32,250.8,261487.26,91598.93,155900.18,Budget
2023-06-01,2023-06,Canada,International,Plus,Mid-Market,835.42,229.63,178103.47,72184.47,109157.04,Budget
2023-06-01,2023-06,Canada,International,Plus,Enterprise,601.09,230.19,129222.97,48900.67,74514.38,Budget
2023-06-01,2023-06,Canada,International,Enterprise,SMB,1051.94,464.88,428978.56,148949.8,283938.25,Budget
2023-06-01,2023-06,Canada,International,Enterprise,Mid-Market,864.76,458.88,372699.4,125883.98,249283.61,Budget
2023-06-01,2023-06,Canada,International,Enterprise,Enterprise,616.62,424.47,251132.27,90719.21,158825.53,Budget
2023-06-01,2023-06,USA,West,Core,SMB,2169.52,131.88,260057.66,107602.88,158185.75,Budget
2023-06-01,2023-06,USA,West,Core,Mid-Market,1527.02,131.64,176599.82,74989.41,106680.74,Budget
2023-06-01,2023-06,USA,West,Core,Enterprise,1145.35,119.91,134869.32,55110.77,82703.13,Budget
2023-06-01,2023-06,USA,West,Plus,SMB,1798.93,239.88,414978.16,170981.46,257015.68,Budget
2023-06-01,2023-06,USA,West,Plus,Mid-Market,1514.5,223.92,346106.75,129984.92,209896.66,Budget
2023-06-01,2023-06,USA,West,Plus,Enterprise,1224.96,229.27,253267.48,96023.22,153016.36,Budget
2023-06-01,2023-06,USA,West,Enterprise,SMB,2204.53,429.42,941594.35,332212.72,611636.37,Budget
2023-06-01,2023-06,USA,West,Enterprise,Mid-Market,1671.43,428.37,683361.65,222300.27,429538.44,Budget
2023-06-01,2023-06,USA,West,Enterprise,Enterprise,1052.32,419.2,435273.47,143211.89,272798.68,Budget
2023-06-01,2023-06,USA,Central,Core,SMB,2010.58,129.75,241946.75,103362.55,127880.97,Budget
2023-06-01,2023-06,USA,Central,Core,Mid-Market,1521.33,134.03,193821.98,86805.25,113445.53,Budget
2023-06-01,2023-06,USA,Central,Core,Enterprise,979.33,130.39,120733.03,50033.18,73066.46,Budget
2023-06-01,2023-06,USA,Central,Plus,SMB,1847.42,225.99,366622.04,152969.36,224357.92,Budget
2023-06-01,2023-06,USA,Central,Plus,Mid-Market,1391.16,234.82,318552.58,114559.8,182068.27,Budget
2023-06-01,2023-06,USA,Central,Plus,Enterprise,943.38,243.34,223392.28,83421.96,139437.3,Budget
2023-06-01,2023-06,USA,Central,Enterprise,SMB,1772.78,420.31,732950.62,249818.45,518307.26,Budget
2023-06-01,2023-06,USA,Central,Enterprise,Mid-Market,1296.84,428.66,544003.17,193940.0,372604.12,Budget
2023-06-01,2023-06,USA,Central,Enterprise,Enterprise,917.84,434.01,379508.18,119223.69,237532.6,Budget
2023-06-01,2023-06,USA,East,Core,SMB,1462.14,131.04,183043.47,78375.22,103964.7,Budget
2023-06-01,2023-06,USA,East,Core,Mid-Market,1191.83,124.59,139053.76,57885.75,82934.84,Budget
2023-06-01,2023-06,USA,East,Core,Enterprise,941.59,134.14,122124.36,46788.82,68759.21,Budget
2023-06-01,2023-06,USA,East,Plus,SMB,1731.63,229.64,347899.88,146470.83,229115.77,Budget
2023-06-01,2023-06,USA,East,Plus,Mid-Market,1364.02,220.95,271719.27,107377.28,178995.32,Budget
2023-06-01,2023-06,USA,East,Plus,Enterprise,853.19,238.6,187341.29,73187.24,118570.89,Budget
2023-06-01,2023-06,USA,East,Enterprise,SMB,2004.02,444.97,808698.13,284629.56,539725.47,Budget
2023-06-01,2023-06,USA,East,Enterprise,Mid-Market,1159.22,415.15,474438.96,147165.9,307530.53,Budget
2023-06-01,2023-06,USA,East,Enterprise,Enterprise,924.49,450.24,409357.96,131284.13,267821.54,Budget
2023-06-01,2023-06,USA,International,Core,SMB,1597.05,127.27,177858.02,72984.01,102897.61,Budget
2023-06-01,2023-06,USA,International,Core,Mid-Market,1248.85,131.6,158004.18,61384.83,87618.03,Budget
2023-06-01,2023-06,USA,International,Core,Enterprise,686.81,113.35,78350.28,33128.67,48031.91,Budget
2023-06-01,2023-06,USA,International,Plus,SMB,1359.39,218.97,283120.87,113595.14,181507.89,Budget
2023-06-01,2023-06,USA,International,Plus,Mid-Market,1152.26,232.13,239187.57,87917.12,144367.2,Budget
2023-06-01,2023-06,USA,International,Plus,Enterprise,745.3,229.91,169444.48,61737.4,110523.45,Budget
2023-06-01,2023-06,USA,International,Enterprise,SMB,1604.91,433.94,698957.0,214076.69,437740.9,Budget
2023-06-01,2023-06,USA,International,Enterprise,Mid-Market,1148.0,437.1,478843.0,170833.9,315666.9,Budget
2023-06-01,2023-06,USA,International,Enterprise,Enterprise,774.1,416.83,307840.4,110014.88,209399.33,Budget
2023-06-01,2023-06,UK,West,Core,SMB,1162.08,126.02,138595.58,58675.14,79671.11,Budget
2023-06-01,2023-06,UK,West,Core,Mid-Market,1015.4,122.65,115080.84,45140.6,68734.08,Budget
2023-06-01,2023-06,UK,West,Core,Enterprise,662.71,125.98,78645.11,33358.45,45113.13,Budget
2023-06-01,2023-06,UK,West,Plus,SMB,1194.15,253.85,262856.4,100907.21,170029.1,Budget
2023-06-01,2023-06,UK,West,Plus,Mid-Market,1086.62,238.62,238975.72,88429.93,147200.57,Budget
2023-06-01,2023-06,UK,West,Plus,Enterprise,773.74,222.11,161636.28,64408.53,105508.92,Budget
2023-06-01,2023-06,UK,West,Enterprise,SMB,1393.24,443.15,595787.32,201501.35,371440.03,Budget
2023-06-01,2023-06,UK,West,Enterprise,Mid-Market,961.35,434.49,399621.84,144156.28,271651.58,Budget
2023-06-01,2023-06,UK,West,Enterprise,Enterprise,721.36,464.28,288631.02,105078.15,190500.21,Budget
2023-06-01,2023-06,UK,Central,Core,SMB,995.55,129.12,116362.85,46785.98,70561.89,Budget
2023-06-01,2023-06,UK,Central,Core,Mid-Market,909.15,128.13,118388.97,49355.96,66005.87,Budget
2023-06-01,2023-06,UK,Central,Core,Enterprise,603.55,120.16,68254.71,26868.98,39970.76,Budget
2023-06-01,2023-06,UK,Central,Plus,SMB,1028.5,238.53,247441.54,97540.32,145504.42,Budget
2023-06-01,2023-06,UK,Central,Plus,Mid-Market,971.54,229.64,205643.04,79622.12,128409.84,Budget
2023-06-01,2023-06,UK,Central,Plus,Enterprise,529.06,224.6,112583.13,44467.45,67366.62,Budget
2023-06-01,2023-06,UK,Central,Enterprise,SMB,1218.62,428.02,528236.64,172068.7,343358.23,Budget
2023-06-01,2023-06,UK,Central,Enterprise,Mid-Market,857.59,454.1,361721.06,119074.46,250688.34,Budget
2023-06-01,2023-06,UK,Central,Enterprise,Enterprise,613.3,445.78,265980.81,89044.54,164133.13,Budget
2023-06-01,2023-06,UK,East,Core,SMB,1109.94,125.29,131229.47,55401.8,79652.06,Budget
2023-06-01,2023-06,UK,East,Core,Mid-Market,799.64,125.05,96304.56,41615.66,56279.64,Budget
2023-06-01,2023-06,UK,East,Core,Enterprise,540.58,126.11,71196.8,29439.91,41143.93,Budget
2023-06-01,2023-06,UK,East,Plus,SMB,998.06,232.2,224169.34,88752.48,148059.13,Budget
2023-06-01,2023-06,UK,East,Plus,Mid-Market,902.79,226.32,194652.99,75839.59,117597.63,Budget
2023-06-01,2023-06,UK,East,Plus,Enterprise,588.6,229.65,123607.68,43677.59,77264.22,Budget
2023-06-01,2023-06,UK,East,Enterprise,SMB,943.83,469.97,424707.06,148033.04,257855.77,Budget
2023-06-01,2023-06,UK,East,Enterprise,Mid-Market,996.38,434.89,425027.48,146076.46,268872.89,Budget
2023-06-01,2023-06,UK,East,Enterprise,Enterprise,505.69,428.27,195032.08,69048.58,134845.02,Budget
2023-06-01,2023-06,UK,International,Core,SMB,865.04,131.88,99439.58,41868.44,62162.28,Budget
2023-06-01,2023-06,UK,International,Core,Mid-Market,590.43,126.25,69143.11,28457.98,41298.68,Budget
2023-06-01,2023-06,UK,International,Core,Enterprise,494.4,134.14,63094.42,24950.64,36955.28,Budget
2023-06-01,2023-06,UK,International,Plus,SMB,671.8,229.96,160899.0,58621.22,95868.29,Budget
2023-06-01,2023-06,UK,International,Plus,Mid-Market,782.29,227.58,169466.64,65814.3,103831.91,Budget
2023-06-01,2023-06,UK,International,Plus,Enterprise,481.52,232.55,99685.43,41844.21,59376.92,Budget
2023-06-01,2023-06,UK,International,Enterprise,SMB,790.91,439.03,326724.96,115520.33,218649.21,Budget
2023-06-01,2023-06,UK,International,Enterprise,Mid-Market,770.89,437.05,297308.88,107015.19,197385.89,Budget
2023-06-01,2023-06,UK,International,Enterprise,Enterprise,472.29,423.3,192037.19,65809.85,136903.54,Budget
2023-07-01,2023-07,Canada,West,Core,SMB,1521.63,124.65,189368.56,82478.41,109539.64,Budget
2023-07-01,2023-07,Canada,West,Core,Mid-Market,1183.48,133.47,137447.19,60314.82,84668.51,Budget
2023-07-01,2023-07,Canada,West,Core,Enterprise,672.11,128.6,84084.1,35938.88,50795.6,Budget
2023-07-01,2023-07,Canada,West,Plus,SMB,1404.19,218.57,305619.18,119192.42,186338.17,Budget
2023-07-01,2023-07,Canada,West,Plus,Mid-Market,922.62,254.03,226701.71,86792.07,134283.21,Budget
2023-07-01,2023-07,Canada,West,Plus,Enterprise,792.03,229.26,180635.74,69522.97,111997.91,Budget
2023-07-01,2023-07,Canada,West,Enterprise,SMB,1523.98,463.13,658486.93,233495.01,434336.62,Budget
2023-07-01,2023-07,Canada,West,Enterprise,Mid-Market,1170.98,435.7,489149.07,163680.13,327434.96,Budget
2023-07-01,2023-07,Canada,West,Enterprise,Enterprise,774.11,432.95,334665.99,122763.66,224119.76,Budget
2023-07-01,2023-07,Canada,Central,Core,SMB,997.08,124.61,121911.47,49903.43,68519.38,Budget
2023-07-01,2023-07,Canada,Central,Core,Mid-Market,987.29,126.11,120322.73,52279.74,63984.92,Budget
2023-07-01,2023-07,Canada,Central,Core,Enterprise,753.12,122.39,84430.09,37554.04,50395.27,Budget
2023-07-01,2023-07,Canada,Central,Plus,SMB,1216.8,221.95,248948.63,96796.23,148549.85,Budget
2023-07-01,2023-07,Canada,Central,Plus,Mid-Market,1067.31,225.63,235660.22,94762.52,143193.92,Budget
2023-07-01,2023-07,Canada,Central,Plus,Enterprise,710.66,250.55,159072.39,64588.34,103309.4,Budget
2023-07-01,2023-07,Canada,Central,Enterprise,SMB,1325.1,458.91,600677.73,194582.31,371910.88,Budget
2023-07-01,2023-07,Canada,Central,Enterprise,Mid-Market,1121.91,454.07,484637.08,163807.38,324347.0,Budget
2023-07-01,2023-07,Canada,Central,Enterprise,Enterprise,764.01,443.45,321932.32,105160.7,218580.62,Budget
2023-07-01,2023-07,Canada,East,Core,SMB,1227.46,125.96,146895.66,59578.69,85384.23,Budget
2023-07-01,2023-07,Canada,East,Core,Mid-Market,912.15,121.07,112683.65,47648.96,60683.82,Budget
2023-07-01,2023-07,Canada,East,Core,Enterprise,555.25,126.89,66450.01,27956.44,40069.58,Budget
2023-07-01,2023-07,Canada,East,Plus,SMB,1206.75,221.89,257768.61,102539.65,161348.51,Budget
2023-07-01,2023-07,Canada,East,Plus,Mid-Market,835.59,237.08,178148.26,68556.76,109854.6,Budget
2023-07-01,2023-07,Canada,East,Plus,Enterprise,616.18,228.54,142272.82,52220.24,87184.49,Budget
2023-07-01,2023-07,Canada,East,Enterprise,SMB,1198.35,421.43,482747.4,160684.93,303593.22,Budget
2023-07-01,2023-07,Canada,East,Enterprise,Mid-Market,855.36,450.12,379355.07,124550.59,243516.3,Budget
2023-07-01,2023-07,Canada,East,Enterprise,Enterprise,703.59,448.05,302771.06,91894.17,204628.59,Budget
2023-07-01,2023-07,Canada,International,Core,SMB,1022.18,129.69,140798.54,56515.42,73181.46,Budget
2023-07-01,2023-07,Canada,International,Core,Mid-Market,797.31,119.89,96237.95,42667.97,53859.2,Budget
2023-07-01,2023-07,Canada,International,Core,Enterprise,496.25,128.86,62768.15,27573.05,35594.91,Budget
2023-07-01,2023-07,Canada,International,Plus,SMB,1120.12,249.05,269509.48,102197.18,162847.24,Budget
2023-07-01,2023-07,Canada,International,Plus,Mid-Market,727.04,227.09,172197.1,62196.37,106573.35,Budget
2023-07-01,2023-07,Canada,International,Plus,Enterprise,548.66,227.98,110560.52,40966.05,74463.33,Budget
2023-07-01,2023-07,Canada,International,Enterprise,SMB,1041.73,415.2,403486.59,149870.14,282980.3,Budget
2023-07-01,2023-07,Canada,International,Enterprise,Mid-Market,784.27,427.61,330726.35,117134.23,214013.34,Budget
2023-07-01,2023-07,Canada,International,Enterprise,Enterprise,556.71,467.55,247524.78,81241.58,160226.11,Budget
2023-07-01,2023-07,USA,West,Core,SMB,1914.16,122.94,221824.44,88826.69,138794.38,Budget
2023-07-01,2023-07,USA,West,Core,Mid-Market,1448.63,125.32,172391.7,74915.22,96953.89,Budget
2023-07-01,2023-07,USA,West,Core,Enterprise,1094.6,123.78,128546.07,55848.79,75463.16,Budget
2023-07-01,2023-07,USA,West,Plus,SMB,1905.15,224.48,457628.6,169426.03,272485.08,Budget
2023-07-01,2023-07,USA,West,Plus,Mid-Market,1688.8,216.27,352348.32,120346.37,227043.07,Budget
2023-07-01,2023-07,USA,West,Plus,Enterprise,1078.71,227.98,247349.58,97265.46,140919.78,Budget
2023-07-01,2023-07,USA,West,Enterprise,SMB,2295.49,461.43,965430.58,312166.01,636643.44,Budget
2023-07-01,2023-07,USA,West,Enterprise,Mid-Market,1626.53,435.97,650067.11,213394.73,428591.54,Budget
2023-07-01,2023-07,USA,West,Enterprise,Enterprise,1123.9,464.4,484295.09,170763.33,320425.75,Budget
2023-07-01,2023-07,USA,Central,Core,SMB,1679.56,128.22,198988.47,88442.39,118080.04,Budget
2023-07-01,2023-07,USA,Central,Core,Mid-Market,1185.13,121.21,133748.96,56860.34,82341.79,Budget
2023-07-01,2023-07,USA,Central,Core,Enterprise,847.06,126.36,98956.33,40901.46,58319.75,Budget
2023-07-01,2023-07,USA,Central,Plus,SMB,1625.95,234.61,394979.81,146857.67,244230.65,Budget
2023-07-01,2023-07,USA,Central,Plus,Mid-Market,1394.65,247.76,314540.67,117358.78,198412.51,Budget
2023-07-01,2023-07,USA,Central,Plus,Enterprise,1032.93,238.14,229024.16,87637.94,138423.43,Budget
2023-07-01,2023-07,USA,Central,Enterprise,SMB,1629.62,412.38,629545.57,232980.0,441097.46,Budget
2023-07-01,2023-07,USA,Central,Enterprise,Mid-Market,1354.1,420.86,586972.93,191088.98,387545.82,Budget
2023-07-01,2023-07,USA,Central,Enterprise,Enterprise,1056.75,422.34,421241.6,149949.32,261846.6,Budget
2023-07-01,2023-07,USA,East,Core,SMB,1561.46,132.96,187453.72,79048.85,111207.68,Budget
2023-07-01,2023-07,USA,East,Core,Mid-Market,1333.81,126.34,155650.58,68869.1,94044.86,Budget
2023-07-01,2023-07,USA,East,Core,Enterprise,876.81,128.14,105364.35,44090.39,61728.89,Budget
2023-07-01,2023-07,USA,East,Plus,SMB,1621.83,217.8,344167.52,129844.22,206987.0,Budget
2023-07-01,2023-07,USA,East,Plus,Mid-Market,1022.35,230.71,215542.84,91611.49,132205.97,Budget
2023-07-01,2023-07,USA,East,Plus,Enterprise,921.87,236.93,214859.27,78453.96,129985.52,Budget
2023-07-01,2023-07,USA,East,Enterprise,SMB,1705.35,445.66,673858.96,237153.99,468168.66,Budget
2023-07-01,2023-07,USA,East,Enterprise,Mid-Market,1381.63,469.22,597122.52,208203.14,396921.21,Budget
2023-07-01,2023-07,USA,East,Enterprise,Enterprise,942.91,429.67,389941.02,135629.56,257107.25,Budget
2023-07-01,2023-07,USA,International,Core,SMB,1483.02,133.88,168761.73,74100.36,106013.84,Budget
2023-07-01,2023-07,USA,International,Core,Mid-Market,1104.43,129.41,143268.5,51841.84,79868.01,Budget
2023-07-01,2023-07,USA,International,Core,Enterprise,689.77,125.28,84157.51,32393.46,45148.78,Budget
2023-07-01,2023-07,USA,International,Plus,SMB,1402.21,235.47,313536.81,117432.93,204408.65,Budget
2023-07-01,2023-07,USA,International,Plus,Mid-Market,1261.32,217.3,240845.05,88046.11,160474.39,Budget
2023-07-01,2023-07,USA,International,Plus,Enterprise,764.01,220.0,156538.56,57928.03,99391.2,Budget
2023-07-01,2023-07,USA,International,Enterprise,SMB,1667.32,413.32,667173.06,222569.17,421011.86,Budget
2023-07-01,2023-07,USA,International,Enterprise,Mid-Market,940.02,437.54,405067.95,140231.86,265886.12,Budget
2023-07-01,2023-07,USA,International,Enterprise,Enterprise,699.95,454.84,308700.15,107284.2,213805.51,Budget
2023-07-01,2023-07,UK,West,Core,SMB,1164.49,129.07,138565.48,61024.8,79369.82,Budget
2023-07-01,2023-07,UK,West,Core,Mid-Market,1100.98,133.27,133310.62,54939.27,79454.81,Budget
2023-07-01,2023-07,UK,West,Core,Enterprise,669.21,122.09,73902.87,30612.68,44121.48,Budget
2023-07-01,2023-07,UK,West,Plus,SMB,1345.17,235.99,288802.2,110315.48,184454.32,Budget
2023-07-01,2023-07,UK,West,Plus,Mid-Market,989.46,230.39,206982.65,74082.73,138281.87,Budget
2023-07-01,2023-07,UK,West,Plus,Enterprise,811.83,224.86,171865.07,63613.7,103604.33,Budget
2023-07-01,2023-07,UK,West,Enterprise,SMB,1539.67,443.36,630821.74,214952.63,418215.24,Budget
2023-07-01,2023-07,UK,West,Enterprise,Mid-Market,946.32,438.19,405571.61,143567.02,264858.31,Budget
2023-07-01,2023-07,UK,West,Enterprise,Enterprise,572.19,469.15,244323.71,79210.92,170653.76,Budget
2023-07-01,2023-07,UK,Central,Core,SMB,1063.96,124.3,133182.57,56676.39,74000.13,Budget
2023-07-01,2023-07,UK,Central,Core,Mid-Market,735.25,127.29,92453.01,40150.11,49226.55,Budget
2023-07-01,2023-07,UK,Central,Core,Enterprise,548.67,127.37,62937.02,26703.55,38694.11,Budget
2023-07-01,2023-07,UK,Central,Plus,SMB,1110.04,229.81,249820.1,94977.27,160677.72,Budget
2023-07-01,2023-07,UK,Central,Plus,Mid-Market,869.49,233.12,210909.59,74927.92,128452.89,Budget
2023-07-01,2023-07,UK,Central,Plus,Enterprise,627.05,223.06,139380.73,53391.87,80055.0,Budget
2023-07-01,2023-07,UK,Central,Enterprise,SMB,1179.31,458.58,518282.03,177648.26,343601.38,Budget
2023-07-01,2023-07,UK,Central,Enterprise,Mid-Market,835.68,429.78,357370.69,114312.58,232650.09,Budget
2023-07-01,2023-07,UK,Central,Enterprise,Enterprise,615.45,465.69,281313.74,87135.42,181951.37,Budget
2023-07-01,2023-07,UK,East,Core,SMB,999.79,121.68,122748.16,49458.94,68341.19,Budget
2023-07-01,2023-07,UK,East,Core,Mid-Market,785.49,130.0,100592.33,41106.58,59086.15,Budget
2023-07-01,2023-07,UK,East,Core,Enterprise,538.0,124.88,65718.52,27953.7,36627.11,Budget
2023-07-01,2023-07,UK,East,Plus,SMB,1027.05,221.08,218036.66,89959.44,128245.93,Budget
2023-07-01,2023-07,UK,East,Plus,Mid-Market,897.37,224.75,197639.5,66866.34,124653.34,Budget
2023-07-01,2023-07,UK,East,Plus,Enterprise,616.96,213.94,127611.77,51080.38,81619.8,Budget
2023-07-01,2023-07,UK,East,Enterprise,SMB,889.14,460.06,369688.61,119308.08,257090.2,Budget
2023-07-01,2023-07,UK,East,Enterprise,Mid-Market,824.9,430.28,368793.99,119282.33,236678.8,Budget
2023-07-01,2023-07,UK,East,Enterprise,Enterprise,536.08,458.07,235885.08,77196.24,145895.8,Budget
2023-07-01,2023-07,UK,International,Core,SMB,975.34,128.81,119428.34,49128.75,70856.04,Budget
2023-07-01,2023-07,UK,International,Core,Mid-Market,755.0,121.25,88665.54,38196.95,56946.65,Budget
2023-07-01,2023-07,UK,International,Core,Enterprise,420.64,123.3,51776.43,21481.31,29080.34,Budget
2023-07-01,2023-07,UK,International,Plus,SMB,876.25,238.64,201185.94,76840.06,130333.41,Budget
2023-07-01,2023-07,UK,International,Plus,Mid-Market,700.73,216.48,148383.1,56279.15,84811.42,Budget
2023-07-01,2023-07,UK,International,Plus,Enterprise,517.78,224.74,105871.56,38945.66,73070.04,Budget
2023-07-01,2023-07,UK,International,Enterprise,SMB,902.2,445.38,378621.67,140804.92,242226.38,Budget
2023-07-01,2023-07,UK,International,Enterprise,Mid-Market,766.06,427.01,296413.66,105264.88,190523.79,Budget
2023-07-01,2023-07,UK,International,Enterprise,Enterprise,512.67,416.91,198172.41,72209.07,132433.02,Budget
2023-08-01,2023-08,Canada,West,Core,SMB,1372.33,121.82,182040.8,68622.22,99882.21,Budget
2023-08-01,2023-08,Canada,West,Core,Mid-Market,1079.19,122.21,131899.69,55378.14,73686.84,Budget
2023-08-01,2023-08,Canada,West,Core,Enterprise,705.0,124.06,86491.08,36193.62,49270.93,Budget
2023-08-01,2023-08,Canada,West,Plus,SMB,1337.53,230.05,304043.97,118863.77,188533.96,Budget
2023-08-01,2023-08,Canada,West,Plus,Mid-Market,1003.55,221.39,222828.2,83094.46,128838.03,Budget
2023-08-01,2023-08,Canada,West,Plus,Enterprise,712.38,226.51,163032.48,63218.17,103125.72,Budget
2023-08-01,2023-08,Canada,West,Enterprise,SMB,1608.95,441.13,652412.13,216485.65,452383.5,Budget
2023-08-01,2023-08,Canada,West,Enterprise,Mid-Market,1312.93,449.73,576516.49,201361.05,355475.11,Budget
2023-08-01,2023-08,Canada,West,Enterprise,Enterprise,821.29,417.41,308456.33,109386.94,223205.12,Budget
2023-08-01,2023-08,Canada,Central,Core,SMB,1347.09,138.04,165996.2,72174.11,93480.16,Budget
2023-08-01,2023-08,Canada,Central,Core,Mid-Market,1036.62,123.51,121541.74,52590.26,66964.21,Budget
2023-08-01,2023-08,Canada,Central,Core,Enterprise,614.04,122.77,76859.45,31852.82,44347.61,Budget
2023-08-01,2023-08,Canada,Central,Plus,SMB,1494.42,255.66,351750.84,140777.3,217781.47,Budget
2023-08-01,2023-08,Canada,Central,Plus,Mid-Market,940.08,233.6,229441.45,82172.41,134505.18,Budget
2023-08-01,2023-08,Canada,Central,Plus,Enterprise,696.13,259.44,155579.12,59288.22,94175.59,Budget
2023-08-01,2023-08,Canada,Central,Enterprise,SMB,1392.91,438.66,571760.25,188453.26,388485.23,Budget
